date,province,mean,minimum,maximum,rain
2020-06-06,Inje,21.2,13.9,29.4,0.0
2020-06-06,Jeongseon,21.0,14.5,29.7,0.0
2020-06-06,Cheorwon,22.9,15.2,29.7,0.0
2020-06-06,Chuncheon,24.2,17.5,31.0,0.0
2020-06-06,Taebaek,17.5,12.5,24.3,0.0
2020-06-06,Hongcheon,23.7,16.7,30.6,0.0
2020-06-07,Gangneung,22.3,16.6,28.7,0.0
2020-06-07,Daegwallyeong,18.5,9.8,26.3,0.0
2020-06-07,Donghae,18.4,14.5,22.3,0.0
2020-06-07,Northgangneung,20.0,15.4,25.9,0.0
2020-06-07,Northchuncheon,23.8,19.2,29.7,0.0
2020-06-07,Sokcho,19.7,16.7,23.4,0.0
2020-06-07,Wonju,23.9,20.2,29.0,0.0
2020-06-07,Inje,22.3,16.1,29.0,0.0
2020-06-07,Jeongseon,21.0,12.4,30.1,0.0
2020-06-07,Cheorwon,22.3,17.6,28.0,0.0
2020-06-07,Chuncheon,24.8,19.9,30.1,0.0
2020-06-07,Taebaek,19.5,10.2,28.1,0.0
2020-06-07,Hongcheon,23.2,18.4,29.0,0.0
2020-06-08,Gangneung,28.5,20.7,33.1,0.0
2020-06-08,Daegwallyeong,22.0,13.0,29.5,0.0
2020-06-08,Donghae,21.1,16.3,24.7,0.0
2020-06-08,Northgangneung,25.6,17.4,31.1,0.0
2020-06-08,Northchuncheon,24.8,17.8,32.4,0.0
2020-06-08,Sokcho,22.8,16.7,29.4,0.0
2020-06-08,Wonju,25.4,19.7,31.1,0.0
2020-06-08,Inje,24.0,16.9,31.0,0.0
2020-06-08,Jeongseon,23.7,15.5,33.0,0.0
2020-06-08,Cheorwon,23.5,17.6,30.2,0.0
2020-06-08,Chuncheon,25.6,18.8,32.6,0.0
2020-06-08,Taebaek,23.7,14.0,32.8,0.0
2020-06-08,Hongcheon,24.8,17.8,32.3,0.0
2020-06-09,Gangneung,29.5,25.7,34.5,0.0
2020-06-09,Daegwallyeong,22.8,14.6,31.6,0.0
2020-06-09,Donghae,22.8,19.3,30.1,0.0
2020-06-09,Northgangneung,26.6,21.7,33.2,0.0
2020-06-09,Northchuncheon,26.0,18.6,33.9,0.0
2020-06-09,Sokcho,25.0,20.4,32.0,0.0
2020-06-09,Wonju,26.9,20.1,33.4,0.0
2020-06-09,Inje,25.4,18.1,33.3,0.0
2020-06-09,Jeongseon,25.5,17.1,36.0,0.0
2020-06-09,Cheorwon,24.9,17.4,31.8,0.0
2020-06-09,Chuncheon,26.9,19.9,34.4,0.0
2020-06-09,Taebaek,25.1,15.5,34.9,0.0
2020-06-09,Hongcheon,26.0,18.5,34.1,0.0
2020-06-10,Gangneung,26.9,22.7,32.5,3.4
2020-06-10,Daegwallyeong,21.7,15.5,28.1,6.4
2020-06-10,Donghae,22.6,18.6,29.6,2.0
2020-06-10,Northgangneung,24.4,20.2,28.9,3.5
2020-06-10,Northchuncheon,25.6,19.8,32.4,1.4
2020-06-10,Sokcho,24.2,19.6,29.6,0.05
2020-06-10,Wonju,26.0,21.0,32.5,7.9
2020-06-10,Inje,24.7,18.5,31.7,0.05
2020-06-10,Jeongseon,24.9,17.7,33.6,3.0
2020-06-10,Cheorwon,24.5,18.5,30.9,1.1
2020-06-10,Chuncheon,26.4,21.0,32.6,1.2
2020-06-10,Taebaek,24.0,16.4,31.0,6.0
2020-06-10,Hongcheon,25.3,19.5,32.8,7.1
2020-06-11,Gangneung,26.3,22.2,31.0,0.6
2020-06-11,Daegwallyeong,20.7,15.5,26.2,0.8
2020-06-11,Donghae,20.8,18.0,25.0,1.8
2020-06-11,Northgangneung,24.1,20.2,29.0,0.5
2020-06-11,Northchuncheon,26.4,21.6,32.9,0.1
2020-06-11,Sokcho,24.7,21.9,29.1,0.05
2020-06-11,Wonju,26.4,21.8,31.9,1.3
2020-06-11,Inje,25.7,21.4,32.2,0.0
2020-06-11,Jeongseon,25.0,19.9,33.5,3.0
2020-06-11,Cheorwon,25.1,20.7,30.8,0.0
2020-06-11,Chuncheon,27.1,22.7,33.3,0.05
2020-06-11,Taebaek,22.3,17.9,27.8,8.9
2020-06-11,Hongcheon,25.5,21.0,32.0,0.05
2020-06-12,Gangneung,23.2,21.2,26.2,0.0
2020-06-12,Daegwallyeong,20.0,14.0,24.8,0.0
2020-06-12,Donghae,18.5,16.5,20.5,0.0
2020-06-12,Northgangneung,21.2,18.6,23.8,0.0
2020-06-12,Northchuncheon,23.9,18.7,28.9,0.0
2020-06-12,Sokcho,20.4,19.3,22.3,0.0
2020-06-12,Wonju,24.5,21.3,28.1,0.05
2020-06-12,Inje,22.9,18.6,28.7,0.0
2020-06-12,Jeongseon,23.3,18.4,28.5,0.0
2020-06-12,Cheorwon,22.8,17.6,28.8,0.0
2020-06-12,Chuncheon,24.6,19.9,28.9,0.0
2020-06-12,Taebaek,21.3,16.7,27.0,1.8
2020-06-12,Hongcheon,23.5,18.7,28.5,0.0
2020-06-13,Gangneung,27.4,22.2,31.2,0.0
2020-06-13,Daegwallyeong,21.5,15.8,27.3,0.0
2020-06-13,Donghae,21.8,19.4,27.4,0.0
2020-06-13,Northgangneung,25.0,19.9,29.7,0.0
2020-06-13,Northchuncheon,26.1,17.9,33.9,0.0
2020-06-13,Sokcho,23.5,19.2,29.5,0.0
2020-06-13,Wonju,26.5,20.6,32.4,0.05
2020-06-13,Inje,24.9,16.5,33.0,0.0
2020-06-13,Jeongseon,25.4,18.3,34.1,0.0
2020-06-13,Cheorwon,24.7,15.9,33.1,0.0
2020-06-13,Chuncheon,26.6,19.1,34.4,0.05
2020-06-13,Taebaek,22.8,15.5,30.3,0.0
2020-06-13,Hongcheon,25.9,18.4,33.2,0.05
2020-06-14,Gangneung,27.9,23.4,32.6,0.0
2020-06-14,Daegwallyeong,20.8,18.2,25.1,0.0
2020-06-14,Donghae,25.1,19.4,31.5,0.0
2020-06-14,Northgangneung,26.2,21.5,32.5,0.0
2020-06-14,Northchuncheon,24.7,20.2,30.7,2.1
2020-06-14,Sokcho,27.3,20.4,33.2,0.5
2020-06-14,Wonju,24.0,20.9,28.7,4.8
2020-06-14,Inje,24.8,21.1,29.4,0.2
2020-06-14,Jeongseon,24.2,20.8,29.5,0.1
2020-06-14,Cheorwon,24.3,20.9,29.2,0.05
2020-06-14,Chuncheon,25.4,21.4,30.1,2.0
2020-06-14,Taebaek,22.1,18.5,27.5,1.0
2020-06-14,Hongcheon,24.5,21.3,29.2,4.3
2020-06-15,Gangneung,27.4,23.4,32.2,0.0
2020-06-15,Daegwallyeong,19.3,13.3,24.7,0.0
2020-06-15,Donghae,25.8,20.3,31.2,0.0
2020-06-15,Northgangneung,27.0,19.7,32.6,0.0
2020-06-15,Northchuncheon,23.3,17.2,31.3,0.0
2020-06-15,Sokcho,28.4,23.5,33.0,0.0
2020-06-15,Wonju,22.9,18.4,28.1,0.0
2020-06-15,Inje,23.3,18.1,29.2,0.0
2020-06-15,Jeongseon,22.2,17.1,28.9,0.0
2020-06-15,Cheorwon,22.9,15.5,29.6,0.0
2020-06-15,Chuncheon,24.5,19.3,30.6,0.0
2020-06-15,Taebaek,21.0,15.1,26.4,0.0
2020-06-15,Hongcheon,22.5,16.6,29.6,0.0
2020-06-16,Gangneung,24.8,21.1,29.2,0.0
2020-06-16,Daegwallyeong,17.0,9.8,24.4,0.0
2020-06-16,Donghae,21.6,18.7,24.8,0.0
2020-06-16,Northgangneung,22.5,18.2,27.4,0.0
2020-06-16,Northchuncheon,22.4,14.8,29.7,0.0
2020-06-16,Sokcho,23.5,18.7,27.3,0.0
2020-06-16,Wonju,23.3,18.0,28.8,0.0
2020-06-16,Inje,21.7,14.1,29.3,0.0
2020-06-16,Jeongseon,21.5,12.9,30.8,0.0
2020-06-16,Cheorwon,22.8,16.5,29.3,0.0
2020-06-16,Chuncheon,23.4,16.2,30.8,0.0
2020-06-16,Taebaek,20.2,14.1,27.1,0.0
2020-06-16,Hongcheon,22.2,14.1,29.9,0.0
2020-06-17,Gangneung,27.1,20.6,31.4,0.0
2020-06-17,Daegwallyeong,19.7,10.5,27.1,0.0
2020-06-17,Donghae,21.4,18.0,25.5,0.0
2020-06-17,Northgangneung,24.5,17.5,28.3,0.0
2020-06-17,Northchuncheon,24.3,17.0,30.9,0.0
2020-06-17,Sokcho,22.5,17.4,27.5,0.0
2020-06-17,Wonju,24.0,18.5,29.5,0.0
2020-06-17,Inje,23.1,15.1,29.9,0.0
2020-06-17,Jeongseon,22.4,14.3,30.1,0.0
2020-06-17,Cheorwon,23.5,16.8,30.0,0.0
2020-06-17,Chuncheon,25.1,18.3,31.4,0.0
2020-06-17,Taebaek,20.5,12.1,27.6,0.0
2020-06-17,Hongcheon,23.4,16.6,29.8,0.0
2020-06-18,Gangneung,22.9,19.4,27.7,0.0
2020-06-18,Daegwallyeong,17.2,14.3,22.2,0.05
2020-06-18,Donghae,20.6,18.9,24.5,0.0
2020-06-18,Northgangneung,21.6,18.2,26.4,0.0
2020-06-18,Northchuncheon,22.7,18.6,27.0,0.0
2020-06-18,Sokcho,20.7,17.9,24.3,0.8
2020-06-18,Wonju,22.2,20.0,25.0,0.0
2020-06-18,Inje,21.9,18.1,27.2,0.0
2020-06-18,Jeongseon,21.6,17.9,25.3,0.0
2020-06-18,Cheorwon,21.0,16.7,25.0,0.0
2020-06-18,Chuncheon,23.3,19.4,27.1,0.0
2020-06-18,Taebaek,18.4,15.9,22.8,0.05
2020-06-18,Hongcheon,22.0,18.5,25.5,0.0
2020-06-19,Gangneung,19.1,18.5,20.4,0.3
2020-06-19,Daegwallyeong,15.2,14.0,17.1,0.05
2020-06-19,Donghae,18.5,17.6,19.7,1.0
2020-06-19,Northgangneung,17.9,17.1,19.3,0.7
2020-06-19,Northchuncheon,22.7,18.7,28.4,0.1
2020-06-19,Sokcho,18.1,17.2,18.9,3.0
2020-06-19,Wonju,23.9,19.2,29.2,0.05
2020-06-19,Inje,21.0,17.4,26.1,0.0
2020-06-19,Jeongseon,19.9,15.7,25.1,0.0
2020-06-19,Cheorwon,23.2,19.0,28.9,0.0
2020-06-19,Chuncheon,23.6,19.7,29.1,0.3
2020-06-19,Taebaek,16.2,14.7,19.5,0.05
2020-06-19,Hongcheon,22.6,18.4,28.5,0.05
2020-06-20,Gangneung,21.9,16.9,26.8,0.0
2020-06-20,Daegwallyeong,18.6,12.6,25.5,0.05
2020-06-20,Donghae,19.1,15.9,21.8,0.0
2020-06-20,Northgangneung,20.0,15.3,24.4,0.0
2020-06-20,Northchuncheon,23.9,16.7,31.6,0.0
2020-06-20,Sokcho,20.3,16.1,23.8,0.0
2020-06-20,Wonju,24.8,19.2,30.7,0.0
2020-06-20,Inje,22.7,16.0,30.6,0.0
2020-06-20,Jeongseon,21.2,15.1,31.6,3.5
2020-06-20,Cheorwon,23.3,16.9,29.5,0.0
2020-06-20,Chuncheon,25.1,18.4,32.1,0.0
2020-06-20,Taebaek,19.5,14.2,27.2,0.05
2020-06-20,Hongcheon,23.8,16.8,31.5,0.0
2020-06-21,Gangneung,23.3,19.6,28.3,0.0
2020-06-21,Daegwallyeong,20.3,15.8,26.1,0.0
2020-06-21,Donghae,19.4,17.1,21.9,0.0
2020-06-21,Northgangneung,21.0,17.7,25.8,0.0
2020-06-21,Northchuncheon,25.6,18.2,33.5,0.0
2020-06-21,Sokcho,21.3,18.6,25.0,0.0
2020-06-21,Wonju,26.9,21.5,32.4,0.05
2020-06-21,Inje,24.6,18.4,33.0,0.0
2020-06-21,Jeongseon,23.6,19.0,32.8,0.0
2020-06-21,Cheorwon,24.1,16.3,31.4,0.0
2020-06-21,Chuncheon,26.5,19.7,34.3,0.0
2020-06-21,Taebaek,21.0,15.7,28.3,0.0
2020-06-21,Hongcheon,25.5,18.3,33.2,0.0
2020-06-22,Gangneung,26.6,20.1,33.2,0.0
2020-06-22,Daegwallyeong,21.4,13.1,28.6,0.0
2020-06-22,Donghae,20.2,16.6,26.9,0.0
2020-06-22,Northgangneung,23.6,18.1,30.1,0.0
2020-06-22,Northchuncheon,26.7,18.0,35.8,0.0
2020-06-22,Sokcho,21.1,17.4,26.7,0.0
2020-06-22,Wonju,28.0,21.0,34.5,0.0
2020-06-22,Inje,25.9,17.0,35.1,0.0
2020-06-22,Jeongseon,25.4,18.7,35.5,0.0
2020-06-22,Cheorwon,25.6,17.4,33.6,0.0
2020-06-22,Chuncheon,27.6,19.3,36.4,0.0
2020-06-22,Taebaek,22.7,14.6,31.2,0.0
2020-06-22,Hongcheon,27.0,18.4,35.7,0.0
2020-06-23,Gangneung,22.9,19.8,26.0,0.0
2020-06-23,Daegwallyeong,20.0,14.3,27.1,0.0
2020-06-23,Donghae,19.6,16.9,22.1,0.0
2020-06-23,Northgangneung,21.0,18.2,24.1,0.0
2020-06-23,Northchuncheon,26.5,19.8,33.0,0.0
2020-06-23,Sokcho,21.9,18.8,26.0,0.0
2020-06-23,Wonju,27.8,22.9,33.7,0.0
2020-06-23,Inje,24.8,19.1,34.2,0.0
2020-06-23,Jeongseon,25.7,17.7,35.7,0.0
2020-06-23,Cheorwon,25.1,19.2,30.4,0.0
2020-06-23,Chuncheon,27.1,20.8,33.3,0.0
2020-06-23,Taebaek,23.1,15.1,30.6,0.0
2020-06-23,Hongcheon,26.7,20.2,33.3,0.0
2020-06-24,Gangneung,21.2,19.9,22.8,13.8
2020-06-24,Daegwallyeong,16.6,15.8,18.1,9.6
2020-06-24,Donghae,19.2,17.9,21.9,1.0
2020-06-24,Northgangneung,19.9,18.6,21.7,20.0
2020-06-24,Northchuncheon,21.2,18.8,24.7,45.1
2020-06-24,Sokcho,20.0,18.8,21.8,51.1
2020-06-24,Wonju,22.8,19.7,27.5,4.4
2020-06-24,Inje,20.3,18.4,22.4,37.2
2020-06-24,Jeongseon,20.6,17.4,24.2,9.0
2020-06-24,Cheorwon,19.9,18.2,23.6,46.3
2020-06-24,Chuncheon,21.8,19.5,25.3,46.3
2020-06-24,Taebaek,18.9,16.1,22.6,0.2
2020-06-24,Hongcheon,20.8,18.9,24.9,36.4
2020-06-25,Gangneung,20.5,19.6,22.4,0.0
2020-06-25,Daegwallyeong,18.6,16.0,23.5,1.1
2020-06-25,Donghae,19.3,17.9,21.3,0.05
2020-06-25,Northgangneung,19.5,18.5,21.7,0.05
2020-06-25,Northchuncheon,21.1,19.0,23.6,9.6
2020-06-25,Sokcho,19.3,18.5,21.6,0.3
2020-06-25,Wonju,22.0,19.8,24.0,1.3
2020-06-25,Inje,20.4,18.4,22.5,4.5
2020-06-25,Jeongseon,20.2,17.7,22.7,3.0
2020-06-25,Cheorwon,20.1,18.1,22.5,9.0
2020-06-25,Chuncheon,21.5,19.6,23.6,6.5
2020-06-25,Taebaek,20.2,16.8,24.8,0.5
2020-06-25,Hongcheon,20.8,19.0,23.4,3.8
2020-06-26,Gangneung,24.5,19.4,27.8,0.0
2020-06-26,Daegwallyeong,18.1,16.5,21.2,0.05
2020-06-26,Donghae,23.5,18.0,28.8,0.0
2020-06-26,Northgangneung,23.5,18.3,28.1,0.0
2020-06-26,Northchuncheon,22.0,19.7,25.6,0.8
2020-06-26,Sokcho,23.8,18.2,28.6,0.0
2020-06-26,Wonju,21.8,19.2,26.2,1.3
2020-06-26,Inje,21.7,19.5,24.0,0.9
2020-06-26,Jeongseon,20.6,18.5,23.7,0.5
2020-06-26,Cheorwon,21.2,18.8,24.8,3.3
2020-06-26,Chuncheon,22.6,20.4,25.8,0.1
2020-06-26,Taebaek,19.8,18.1,22.7,0.05
2020-06-26,Hongcheon,21.6,19.3,26.3,0.2
2020-06-27,Gangneung,26.0,23.0,30.6,0.1
2020-06-27,Daegwallyeong,19.2,14.8,24.6,2.5
2020-06-27,Donghae,22.4,19.7,28.1,2.9
2020-06-27,Northgangneung,23.5,19.9,29.3,0.1
2020-06-27,Northchuncheon,23.2,18.9,29.0,3.0
2020-06-27,Sokcho,25.3,20.6,30.4,1.0
2020-06-27,Wonju,24.0,20.2,28.8,0.05
2020-06-27,Inje,22.4,18.3,27.6,1.7
2020-06-27,Jeongseon,21.3,17.7,27.2,0.1
2020-06-27,Cheorwon,22.3,17.8,28.4,15.8
2020-06-27,Chuncheon,24.0,20.4,30.0,0.05
2020-06-27,Taebaek,20.7,17.5,25.5,0.05
2020-06-27,Hongcheon,23.2,19.4,28.6,0.0
2020-06-28,Gangneung,23.2,20.4,25.9,0.0
2020-06-28,Daegwallyeong,17.8,12.7,22.9,0.05
2020-06-28,Donghae,20.9,18.1,23.6,0.0
2020-06-28,Northgangneung,20.8,17.9,24.3,0.0
2020-06-28,Northchuncheon,22.8,17.6,30.5,0.0
2020-06-28,Sokcho,21.6,19.4,24.1,0.0
2020-06-28,Wonju,24.8,20.1,30.5,0.0
2020-06-28,Inje,21.7,17.9,28.8,1.9
2020-06-28,Jeongseon,22.0,16.8,29.1,0.2
2020-06-28,Cheorwon,22.9,17.7,29.1,0.0
2020-06-28,Chuncheon,24.2,19.1,31.0,0.0
2020-06-28,Taebaek,19.5,16.0,25.2,2.1
2020-06-28,Hongcheon,23.6,18.1,30.3,0.0
2020-06-29,Gangneung,22.2,19.6,25.1,2.2
2020-06-29,Daegwallyeong,17.7,10.8,23.2,6.4
2020-06-29,Donghae,20.2,18.1,22.5,11.2
2020-06-29,Northgangneung,20.7,18.7,22.8,2.6
2020-06-29,Northchuncheon,23.0,18.6,26.8,1.0
2020-06-29,Sokcho,21.4,20.5,23.1,0.6
2020-06-29,Wonju,23.6,20.0,27.8,7.9
2020-06-29,Inje,21.7,17.6,27.1,0.6
2020-06-29,Jeongseon,21.7,18.6,26.8,8.0
2020-06-29,Cheorwon,22.7,18.2,26.7,1.3
2020-06-29,Chuncheon,23.6,20.1,26.8,1.0
2020-06-29,Taebaek,19.3,15.2,23.7,15.3
2020-06-29,Hongcheon,22.8,18.8,27.2,2.6
2020-06-30,Gangneung,18.7,16.8,21.1,250.0
2020-06-30,Daegwallyeong,15.1,13.0,17.4,130.7
2020-06-30,Donghae,18.4,16.3,20.2,100.5
2020-06-30,Northgangneung,17.9,16.0,19.9,217.0
2020-06-30,Northchuncheon,21.1,17.3,23.9,15.6
2020-06-30,Sokcho,18.7,16.4,21.0,214.6
2020-06-30,Wonju,21.1,17.4,25.0,17.8
2020-06-30,Inje,19.1,16.2,21.4,11.2
2020-06-30,Jeongseon,19.9,16.3,23.0,26.0
2020-06-30,Cheorwon,19.2,16.8,21.4,13.0
2020-06-30,Chuncheon,21.0,18.3,23.6,18.0
2020-06-30,Taebaek,17.6,14.8,21.1,49.7
2020-06-30,Hongcheon,19.8,17.2,23.2,35.4
2020-07-01,Gangneung,19.5,16.8,24.4,6.7
2020-07-01,Daegwallyeong,14.7,10.9,19.7,8.6
2020-07-01,Donghae,18.3,15.8,22.1,2.1
2020-07-01,Northgangneung,18.8,16.0,23.7,6.4
2020-07-01,Northchuncheon,19.8,16.4,25.0,1.0
2020-07-01,Sokcho,19.5,16.1,25.0,7.7
2020-07-01,Wonju,19.5,17.1,23.1,1.6
2020-07-01,Inje,19.1,15.9,25.6,2.2
2020-07-01,Jeongseon,18.2,15.6,23.2,1.0
2020-07-01,Cheorwon,19.6,16.2,25.3,1.3
2020-07-01,Chuncheon,20.7,17.4,25.7,1.1
2020-07-01,Taebaek,15.9,12.6,21.1,0.05
2020-07-01,Hongcheon,19.5,16.3,24.5,2.3
2020-07-02,Gangneung,24.3,18.2,29.9,0.0
2020-07-02,Daegwallyeong,17.8,9.6,25.4,0.0
2020-07-02,Donghae,21.1,15.9,26.9,0.0
2020-07-02,Northgangneung,22.7,16.3,28.6,0.0
2020-07-02,Northchuncheon,23.4,16.5,30.2,0.0
2020-07-02,Sokcho,22.0,18.0,25.7,0.0
2020-07-02,Wonju,24.2,17.9,29.9,0.0
2020-07-02,Inje,21.8,16.2,30.2,5.3
2020-07-02,Jeongseon,21.6,15.7,29.4,0.0
2020-07-02,Cheorwon,22.8,16.2,29.4,0.05
2020-07-02,Chuncheon,23.9,18.0,30.4,0.0
2020-07-02,Taebaek,18.2,10.9,25.8,0.0
2020-07-02,Hongcheon,23.2,17.2,29.9,0.0
2020-07-03,Gangneung,22.1,19.6,26.1,0.0
2020-07-03,Daegwallyeong,16.7,12.6,22.2,0.05
2020-07-03,Donghae,19.3,17.4,21.5,0.1
2020-07-03,Northgangneung,20.2,17.9,24.7,0.0
2020-07-03,Northchuncheon,25.6,19.5,31.2,0.0
2020-07-03,Sokcho,21.7,18.6,25.2,0.0
2020-07-03,Wonju,24.2,20.6,28.9,0.05
2020-07-03,Inje,23.0,17.7,29.6,0.0
2020-07-03,Jeongseon,20.9,16.1,26.6,0.5
2020-07-03,Cheorwon,24.2,18.7,31.1,0.05
2020-07-03,Chuncheon,25.8,20.7,31.5,0.0
2020-07-03,Taebaek,17.2,13.4,21.5,0.05
2020-07-03,Hongcheon,24.8,20.0,31.3,0.0
2020-07-04,Gangneung,21.8,18.0,26.7,0.5
2020-07-04,Daegwallyeong,17.0,13.3,22.1,0.3
2020-07-04,Donghae,19.0,16.9,22.0,0.8
2020-07-04,Northgangneung,20.1,17.0,24.0,0.7
2020-07-04,Northchuncheon,23.6,18.7,30.2,0.05
2020-07-04,Sokcho,21.1,18.0,24.8,0.0
2020-07-04,Wonju,22.9,17.7,28.4,0.8
2020-07-04,Inje,22.1,16.4,29.5,0.0
2020-07-04,Jeongseon,21.3,15.2,28.2,1.0
2020-07-04,Cheorwon,23.0,18.7,28.1,0.0
2020-07-04,Chuncheon,24.6,19.7,30.2,0.0
2020-07-04,Taebaek,17.9,14.4,24.0,1.2
2020-07-04,Hongcheon,22.7,16.8,28.8,0.3
2020-07-05,Gangneung,26.0,19.5,29.6,0.0
2020-07-05,Daegwallyeong,19.3,13.6,25.6,0.0
2020-07-05,Donghae,21.7,17.4,27.0,0.0
2020-07-05,Northgangneung,23.7,17.5,28.8,0.0
2020-07-05,Northchuncheon,23.1,17.2,29.3,0.0
2020-07-05,Sokcho,23.2,18.4,28.2,0.0
2020-07-05,Wonju,23.6,18.6,28.4,0.0
2020-07-05,Inje,22.5,16.8,28.9,0.0
2020-07-05,Jeongseon,22.2,16.4,28.8,0.0
2020-07-05,Cheorwon,22.5,18.2,27.8,0.0
2020-07-05,Chuncheon,24.0,18.3,29.8,0.0
2020-07-05,Taebaek,19.6,14.0,26.8,0.0
2020-07-05,Hongcheon,22.7,17.0,28.8,0.0
2020-07-06,Gangneung,24.5,21.7,28.5,0.0
2020-07-06,Daegwallyeong,19.0,13.6,24.6,0.0
2020-07-06,Donghae,20.9,19.0,24.0,0.0
2020-07-06,Northgangneung,22.2,19.4,26.2,0.0
2020-07-06,Northchuncheon,25.0,18.7,31.1,0.0
2020-07-06,Sokcho,22.8,19.0,27.9,0.0
2020-07-06,Wonju,25.4,20.2,31.5,0.0
2020-07-06,Inje,23.5,17.1,30.3,0.0
2020-07-06,Jeongseon,23.3,17.7,30.7,0.0
2020-07-06,Cheorwon,24.2,18.7,30.0,0.05
2020-07-06,Chuncheon,25.5,20.1,31.6,0.0
2020-07-06,Taebaek,20.2,13.7,27.6,1.1
2020-07-06,Hongcheon,24.3,18.0,30.2,0.0
2020-07-07,Gangneung,24.7,20.6,28.8,0.0
2020-07-07,Daegwallyeong,19.7,15.0,24.3,0.0
2020-07-07,Donghae,21.2,19.1,24.2,0.0
2020-07-07,Northgangneung,22.7,19.2,27.0,0.0
2020-07-07,Northchuncheon,24.1,20.0,28.1,0.0
2020-07-07,Sokcho,23.1,21.0,26.9,0.0
2020-07-07,Wonju,24.7,22.1,27.8,0.1
2020-07-07,Inje,23.1,19.5,26.7,0.05
2020-07-07,Jeongseon,23.2,18.8,28.6,0.0
2020-07-07,Cheorwon,22.9,19.7,26.9,0.05
2020-07-07,Chuncheon,24.9,21.5,28.6,0.0
2020-07-07,Taebaek,21.7,17.1,27.4,0.0
2020-07-07,Hongcheon,23.4,20.2,27.8,0.0
2020-07-08,Gangneung,24.0,21.9,27.3,0.4
2020-07-08,Daegwallyeong,18.8,12.8,23.3,0.0
2020-07-08,Donghae,20.9,19.2,25.3,0.0
2020-07-08,Northgangneung,22.3,19.1,25.8,0.4
2020-07-08,Northchuncheon,24.9,17.8,31.2,0.0
2020-07-08,Sokcho,23.4,20.6,27.0,0.0
2020-07-08,Wonju,25.7,20.6,30.8,0.0
2020-07-08,Inje,23.5,18.4,31.3,0.0
2020-07-08,Jeongseon,24.2,18.0,31.4,0.0
2020-07-08,Cheorwon,24.0,18.9,30.2,0.0
2020-07-08,Chuncheon,25.5,19.1,31.9,0.0
2020-07-08,Taebaek,20.6,15.4,25.6,0.0
2020-07-08,Hongcheon,24.6,18.5,31.3,0.0
2020-07-09,Gangneung,22.8,21.6,25.5,0.0
2020-07-09,Daegwallyeong,18.4,16.3,22.6,0.05
2020-07-09,Donghae,20.7,19.5,23.0,0.0
2020-07-09,Northgangneung,21.4,20.5,23.7,0.0
2020-07-09,Northchuncheon,26.1,19.8,32.4,0.0
2020-07-09,Sokcho,22.7,21.1,25.8,0.05
2020-07-09,Wonju,27.2,21.7,33.0,0.0
2020-07-09,Inje,24.3,19.3,30.8,0.0
2020-07-09,Jeongseon,23.8,19.3,30.9,0.05
2020-07-09,Cheorwon,25.0,17.9,31.7,0.0
2020-07-09,Chuncheon,26.5,20.5,33.0,0.0
2020-07-09,Taebaek,20.6,16.6,25.8,0.0
2020-07-09,Hongcheon,25.9,19.9,32.7,0.0
2020-07-10,Gangneung,22.0,21.0,24.3,22.5
2020-07-10,Daegwallyeong,18.6,15.3,22.7,4.5
2020-07-10,Donghae,20.4,19.6,22.2,28.7
2020-07-10,Northgangneung,21.0,19.9,23.4,33.8
2020-07-10,Northchuncheon,23.0,20.7,24.7,3.1
2020-07-10,Sokcho,21.5,20.5,22.3,84.4
2020-07-10,Wonju,24.8,22.7,28.5,0.2
2020-07-10,Inje,21.9,19.7,23.4,2.2
2020-07-10,Jeongseon,22.8,18.9,29.6,3.0
2020-07-10,Cheorwon,21.8,20.0,24.3,40.7
2020-07-10,Chuncheon,23.4,22.5,25.4,0.8
2020-07-10,Taebaek,18.9,17.6,22.8,11.0
2020-07-10,Hongcheon,23.0,20.7,27.2,2.0
2020-07-11,Gangneung,20.0,18.6,21.6,8.2
2020-07-11,Daegwallyeong,16.1,11.8,18.6,0.3
2020-07-11,Donghae,19.6,18.0,21.5,2.4
2020-07-11,Northgangneung,19.0,17.7,20.8,10.3
2020-07-11,Northchuncheon,23.4,18.7,27.2,0.0
2020-07-11,Sokcho,19.3,16.7,21.8,36.3
2020-07-11,Wonju,24.8,21.9,29.2,0.0
2020-07-11,Inje,20.7,17.0,23.7,0.0
2020-07-11,Jeongseon,22.3,19.5,26.4,0.0
2020-07-11,Cheorwon,22.7,19.8,26.9,0.0
2020-07-11,Chuncheon,23.9,20.5,27.2,0.0
2020-07-11,Taebaek,18.0,16.2,20.3,1.6
2020-07-11,Hongcheon,23.3,19.8,28.0,0.05
2020-07-12,Gangneung,20.0,16.9,22.9,0.7
2020-07-12,Daegwallyeong,15.0,10.7,19.6,1.7
2020-07-12,Donghae,18.5,17.2,20.4,2.7
2020-07-12,Northgangneung,18.6,15.5,20.9,0.5
2020-07-12,Northchuncheon,21.8,16.1,25.0,0.3
2020-07-12,Sokcho,19.7,15.6,22.8,0.0
2020-07-12,Wonju,22.4,19.8,25.8,4.4
2020-07-12,Inje,19.9,14.2,25.3,0.0
2020-07-12,Jeongseon,20.3,16.7,25.1,5.5
2020-07-12,Cheorwon,20.9,15.3,24.9,0.05
2020-07-12,Chuncheon,22.0,17.7,25.2,0.1
2020-07-12,Taebaek,16.8,14.5,20.2,6.5
2020-07-12,Hongcheon,21.2,17.4,25.4,1.8
